StateAbbr,PlaceName,PlaceFIPS,Geo_FIPS,Place_TractID,ACCESS2_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,Geolocation,StateDesc,CountyName,CountyFIPS_x,TotalPopulation,CERVICAL_CrudePrev,Year,lat,lon,pop_ct,Geo_FIPS_TractLvl,StateFIPS,CountyFIPS_y,TractFIPS,TotalPopEst2015_19ACS,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17
PA,,,42003524000.0,,10.0,33.1,77.8,10.8,7.5,78.2,83.6,8.4,39.7,22.4,10.8,35.1,34.3,POINT (-79.84193681 40.5049788),Pennsylvania,Allegheny,42003.0,2474.0,83.3,2016,OINT (-79.8419,681 40.5049788,,42003524000,42,3,524000,2767.0,15.8,506.0,139.0,214.0,80.0,38.0,16.0,2.0,37.0,258.0,207.0,34.0
PA,,,42003524000.0,,10.0,33.1,77.8,10.8,7.5,78.2,83.6,8.4,39.7,22.4,10.8,35.1,34.3,POINT (-79.84193681 40.5049788),Pennsylvania,Allegheny,42003.0,2474.0,83.3,2017,OINT (-79.8419,681 40.5049788,,42003524000,42,3,524000,2767.0,15.8,506.0,127.0,215.0,86.0,37.0,23.0,4.0,24.0,278.0,199.0,35.0
PA,,,42003524000.0,,10.0,33.1,77.8,10.8,7.5,78.2,83.6,8.4,39.7,22.4,10.8,35.1,34.3,POINT (-79.84193681 40.5049788),Pennsylvania,Allegheny,42003.0,2474.0,83.3,2018,OINT (-79.8419,681 40.5049788,,42003524000,42,3,524000,2767.0,15.8,506.0,142.0,230.0,91.0,33.0,33.0,4.0,35.0,270.0,229.0,38.0
PA,,,42003524000.0,,10.0,33.1,77.8,10.8,7.5,78.2,83.6,8.4,39.7,22.4,10.8,35.1,34.3,POINT (-79.84193681 40.5049788),Pennsylvania,Allegheny,42003.0,2474.0,83.3,2019,OINT (-79.8419,681 40.5049788,,42003524000,42,3,524000,2767.0,15.8,506.0,127.0,219.0,98.0,50.0,18.0,0.0,32.0,273.0,232.0,36.0
PA,,,42003525100.0,,5.6,28.2,77.8,9.2,5.5,79.8,89.1,5.3,48.1,13.3,7.9,33.3,28.7,POINT (-79.82907469 40.51723452),Pennsylvania,Allegheny,42003.0,2054.0,88.8,2016,OINT (-79.8290,69 40.51723452,,42003525100,42,3,525100,1865.0,12.8,260.0,66.0,101.0,23.0,24.0,7.0,1.0,12.0,280.0,232.0,48.0
PA,,,42003525100.0,,5.6,28.2,77.8,9.2,5.5,79.8,89.1,5.3,48.1,13.3,7.9,33.3,28.7,POINT (-79.82907469 40.51723452),Pennsylvania,Allegheny,42003.0,2054.0,88.8,2017,OINT (-79.8290,69 40.51723452,,42003525100,42,3,525100,1865.0,12.8,260.0,48.0,77.0,17.0,30.0,12.0,3.0,8.0,278.0,241.0,47.0
PA,,,42003525100.0,,5.6,28.2,77.8,9.2,5.5,79.8,89.1,5.3,48.1,13.3,7.9,33.3,28.7,POINT (-79.82907469 40.51723452),Pennsylvania,Allegheny,42003.0,2054.0,88.8,2018,OINT (-79.8290,69 40.51723452,,42003525100,42,3,525100,1865.0,12.8,260.0,66.0,97.0,31.0,22.0,9.0,4.0,11.0,266.0,235.0,45.0
PA,,,42003525100.0,,5.6,28.2,77.8,9.2,5.5,79.8,89.1,5.3,48.1,13.3,7.9,33.3,28.7,POINT (-79.82907469 40.51723452),Pennsylvania,Allegheny,42003.0,2054.0,88.8,2019,OINT (-79.8290,69 40.51723452,,42003525100,42,3,525100,1865.0,12.8,260.0,62.0,85.0,37.0,22.0,6.0,1.0,8.0,262.0,219.0,42.0
PA,,,42003525200.0,,7.4,33.5,81.5,9.4,7.7,81.0,87.9,7.1,45.8,14.7,9.9,36.0,28.6,POINT (-79.84491546 40.51612095),Pennsylvania,Allegheny,42003.0,2007.0,85.8,2016,OINT (-79.8449,46 40.51612095,,42003525200,42,3,525200,2269.0,25.6,277.0,51.0,78.0,28.0,17.0,3.0,0.0,6.0,199.0,158.0,28.0
PA,,,42003525200.0,,7.4,33.5,81.5,9.4,7.7,81.0,87.9,7.1,45.8,14.7,9.9,36.0,28.6,POINT (-79.84491546 40.51612095),Pennsylvania,Allegheny,42003.0,2007.0,85.8,2017,OINT (-79.8449,46 40.51612095,,42003525200,42,3,525200,2269.0,25.6,277.0,51.0,71.0,25.0,18.0,10.0,2.0,11.0,206.0,195.0,27.0
PA,,,42003525200.0,,7.4,33.5,81.5,9.4,7.7,81.0,87.9,7.1,45.8,14.7,9.9,36.0,28.6,POINT (-79.84491546 40.51612095),Pennsylvania,Allegheny,42003.0,2007.0,85.8,2018,OINT (-79.8449,46 40.51612095,,42003525200,42,3,525200,2269.0,25.6,277.0,58.0,87.0,45.0,19.0,14.0,1.0,10.0,212.0,178.0,29.0
PA,,,42003525200.0,,7.4,33.5,81.5,9.4,7.7,81.0,87.9,7.1,45.8,14.7,9.9,36.0,28.6,POINT (-79.84491546 40.51612095),Pennsylvania,Allegheny,42003.0,2007.0,85.8,2019,OINT (-79.8449,46 40.51612095,,42003525200,42,3,525200,2269.0,25.6,277.0,57.0,82.0,36.0,15.0,10.0,1.0,6.0,216.0,199.0,27.0
PA,,,42003525300.0,,6.4,31.3,79.7,9.1,6.6,80.4,88.7,6.1,47.5,14.3,8.9,35.0,28.5,POINT (-79.83488027 40.52515393),Pennsylvania,Allegheny,42003.0,2242.0,87.4,2016,OINT (-79.8348,27 40.52515393,,42003525300,42,3,525300,2346.0,19.4,491.0,73.0,94.0,23.0,6.0,8.0,2.0,7.0,312.0,267.0,34.0
PA,,,42003525300.0,,6.4,31.3,79.7,9.1,6.6,80.4,88.7,6.1,47.5,14.3,8.9,35.0,28.5,POINT (-79.83488027 40.52515393),Pennsylvania,Allegheny,42003.0,2242.0,87.4,2017,OINT (-79.8348,27 40.52515393,,42003525300,42,3,525300,2346.0,19.4,491.0,59.0,75.0,23.0,10.0,6.0,0.0,9.0,301.0,269.0,36.0
PA,,,42003525300.0,,6.4,31.3,79.7,9.1,6.6,80.4,88.7,6.1,47.5,14.3,8.9,35.0,28.5,POINT (-79.83488027 40.52515393),Pennsylvania,Allegheny,42003.0,2242.0,87.4,2018,OINT (-79.8348,27 40.52515393,,42003525300,42,3,525300,2346.0,19.4,491.0,62.0,82.0,28.0,5.0,8.0,3.0,6.0,298.0,269.0,37.0
PA,,,42003525300.0,,6.4,31.3,79.7,9.1,6.6,80.4,88.7,6.1,47.5,14.3,8.9,35.0,28.5,POINT (-79.83488027 40.52515393),Pennsylvania,Allegheny,42003.0,2242.0,87.4,2019,OINT (-79.8348,27 40.52515393,,42003525300,42,3,525300,2346.0,19.4,491.0,76.0,94.0,46.0,6.0,12.0,4.0,11.0,299.0,270.0,36.0
PA,,,42003526101.0,,6.6,29.1,77.3,9.2,5.9,79.5,88.3,5.6,46.2,14.9,8.3,32.8,29.3,POINT (-79.76639422 40.5238171),Pennsylvania,Allegheny,42003.0,6902.0,87.9,2016,OINT (-79.7663,422 40.5238171,,42003526101,42,3,526101,7400.0,55.4,1451.0,219.0,304.0,75.0,67.0,27.0,4.0,32.0,948.0,827.0,117.0
PA,,,42003526101.0,,6.6,29.1,77.3,9.2,5.9,79.5,88.3,5.6,46.2,14.9,8.3,32.8,29.3,POINT (-79.76639422 40.5238171),Pennsylvania,Allegheny,42003.0,6902.0,87.9,2017,OINT (-79.7663,422 40.5238171,,42003526101,42,3,526101,7400.0,55.4,1451.0,201.0,264.0,63.0,54.0,19.0,0.0,34.0,954.0,857.0,118.0
PA,,,42003526101.0,,6.6,29.1,77.3,9.2,5.9,79.5,88.3,5.6,46.2,14.9,8.3,32.8,29.3,POINT (-79.76639422 40.5238171),Pennsylvania,Allegheny,42003.0,6902.0,87.9,2018,OINT (-79.7663,422 40.5238171,,42003526101,42,3,526101,7400.0,55.4,1451.0,211.0,316.0,112.0,69.0,18.0,6.0,29.0,950.0,832.0,121.0
PA,,,42003526101.0,,6.6,29.1,77.3,9.2,5.9,79.5,88.3,5.6,46.2,14.9,8.3,32.8,29.3,POINT (-79.76639422 40.5238171),Pennsylvania,Allegheny,42003.0,6902.0,87.9,2019,OINT (-79.7663,422 40.5238171,,42003526101,42,3,526101,7400.0,55.4,1451.0,176.0,261.0,107.0,52.0,43.0,4.0,27.0,931.0,853.0,114.0
PA,,,42003526102.0,,7.6,32.8,79.5,9.6,7.2,79.7,87.4,7.1,44.8,17.5,9.8,35.9,30.4,POINT (-79.72165934 40.50208033),Pennsylvania,Allegheny,42003.0,2120.0,86.3,2016,OINT (-79.7216,34 40.50208033,,42003526102,42,3,526102,2115.0,19.0,368.0,74.0,110.0,26.0,20.0,11.0,2.0,13.0,251.0,220.0,34.0
PA,,,42003526102.0,,7.6,32.8,79.5,9.6,7.2,79.7,87.4,7.1,44.8,17.5,9.8,35.9,30.4,POINT (-79.72165934 40.50208033),Pennsylvania,Allegheny,42003.0,2120.0,86.3,2017,OINT (-79.7216,34 40.50208033,,42003526102,42,3,526102,2115.0,19.0,368.0,69.0,102.0,27.0,11.0,5.0,0.0,10.0,267.0,242.0,36.0
PA,,,42003526102.0,,7.6,32.8,79.5,9.6,7.2,79.7,87.4,7.1,44.8,17.5,9.8,35.9,30.4,POINT (-79.72165934 40.50208033),Pennsylvania,Allegheny,42003.0,2120.0,86.3,2018,OINT (-79.7216,34 40.50208033,,42003526102,42,3,526102,2115.0,19.0,368.0,60.0,94.0,29.0,22.0,14.0,1.0,16.0,285.0,246.0,36.0
PA,,,42003526102.0,,7.6,32.8,79.5,9.6,7.2,79.7,87.4,7.1,44.8,17.5,9.8,35.9,30.4,POINT (-79.72165934 40.50208033),Pennsylvania,Allegheny,42003.0,2120.0,86.3,2019,OINT (-79.7216,34 40.50208033,,42003526102,42,3,526102,2115.0,19.0,368.0,77.0,114.0,44.0,18.0,9.0,1.0,12.0,274.0,232.0,35.0
PA,,,42003526201.0,,6.7,30.9,78.3,9.4,6.2,79.7,88.2,6.3,46.2,16.3,9.0,34.8,30.3,POINT (-79.75780505 40.48883004),Pennsylvania,Allegheny,42003.0,3690.0,87.4,2016,OINT (-79.7578,05 40.48883004,,42003526201,42,3,526201,3865.0,58.400000000000006,870.0,136.0,211.0,53.0,21.0,28.0,3.0,30.0,513.0,442.0,66.0
PA,,,42003526201.0,,6.7,30.9,78.3,9.4,6.2,79.7,88.2,6.3,46.2,16.3,9.0,34.8,30.3,POINT (-79.75780505 40.48883004),Pennsylvania,Allegheny,42003.0,3690.0,87.4,2017,OINT (-79.7578,05 40.48883004,,42003526201,42,3,526201,3865.0,58.400000000000006,870.0,145.0,200.0,53.0,26.0,27.0,6.0,18.0,508.0,443.0,62.0
PA,,,42003526201.0,,6.7,30.9,78.3,9.4,6.2,79.7,88.2,6.3,46.2,16.3,9.0,34.8,30.3,POINT (-79.75780505 40.48883004),Pennsylvania,Allegheny,42003.0,3690.0,87.4,2018,OINT (-79.7578,05 40.48883004,,42003526201,42,3,526201,3865.0,58.400000000000006,870.0,145.0,190.0,62.0,33.0,16.0,2.0,25.0,518.0,457.0,65.0
PA,,,42003526201.0,,6.7,30.9,78.3,9.4,6.2,79.7,88.2,6.3,46.2,16.3,9.0,34.8,30.3,POINT (-79.75780505 40.48883004),Pennsylvania,Allegheny,42003.0,3690.0,87.4,2019,OINT (-79.7578,05 40.48883004,,42003526201,42,3,526201,3865.0,58.400000000000006,870.0,133.0,187.0,49.0,30.0,32.0,3.0,22.0,520.0,471.0,66.0
PA,,,42003526202.0,,8.8,30.0,76.4,10.0,6.1,78.1,85.9,6.8,43.2,19.9,9.3,33.3,31.9,POINT (-79.75229381 40.46827457),Pennsylvania,Allegheny,42003.0,5060.0,85.7,2016,OINT (-79.7522,81 40.46827457,,42003526202,42,3,526202,4731.0,67.2,1097.0,180.0,274.0,61.0,53.0,14.0,4.0,25.0,585.0,499.0,79.0
PA,,,42003526202.0,,8.8,30.0,76.4,10.0,6.1,78.1,85.9,6.8,43.2,19.9,9.3,33.3,31.9,POINT (-79.75229381 40.46827457),Pennsylvania,Allegheny,42003.0,5060.0,85.7,2017,OINT (-79.7522,81 40.46827457,,42003526202,42,3,526202,4731.0,67.2,1097.0,198.0,289.0,71.0,44.0,15.0,5.0,31.0,601.0,507.0,76.0
PA,,,42003526202.0,,8.8,30.0,76.4,10.0,6.1,78.1,85.9,6.8,43.2,19.9,9.3,33.3,31.9,POINT (-79.75229381 40.46827457),Pennsylvania,Allegheny,42003.0,5060.0,85.7,2018,OINT (-79.7522,81 40.46827457,,42003526202,42,3,526202,4731.0,67.2,1097.0,150.0,222.0,72.0,31.0,22.0,1.0,26.0,591.0,523.0,77.0
PA,,,42003526202.0,,8.8,30.0,76.4,10.0,6.1,78.1,85.9,6.8,43.2,19.9,9.3,33.3,31.9,POINT (-79.75229381 40.46827457),Pennsylvania,Allegheny,42003.0,5060.0,85.7,2019,OINT (-79.7522,81 40.46827457,,42003526202,42,3,526202,4731.0,67.2,1097.0,146.0,214.0,63.0,22.0,21.0,3.0,26.0,567.0,513.0,73.0
PA,,,42003526301.0,,7.0,32.0,79.2,9.5,6.7,80.0,88.2,6.7,45.3,16.7,9.7,35.6,30.9,POINT (-79.71843877 40.47602748),Pennsylvania,Allegheny,42003.0,4105.0,86.8,2016,OINT (-79.7184,77 40.47602748,,42003526301,42,3,526301,4014.0,29.799999999999997,754.0,91.0,126.0,20.0,18.0,9.0,1.0,3.0,440.0,379.0,50.0
PA,,,42003526301.0,,7.0,32.0,79.2,9.5,6.7,80.0,88.2,6.7,45.3,16.7,9.7,35.6,30.9,POINT (-79.71843877 40.47602748),Pennsylvania,Allegheny,42003.0,4105.0,86.8,2017,OINT (-79.7184,77 40.47602748,,42003526301,42,3,526301,4014.0,29.799999999999997,754.0,89.0,126.0,17.0,17.0,10.0,2.0,12.0,435.0,377.0,49.0
PA,,,42003526301.0,,7.0,32.0,79.2,9.5,6.7,80.0,88.2,6.7,45.3,16.7,9.7,35.6,30.9,POINT (-79.71843877 40.47602748),Pennsylvania,Allegheny,42003.0,4105.0,86.8,2018,OINT (-79.7184,77 40.47602748,,42003526301,42,3,526301,4014.0,29.799999999999997,754.0,94.0,119.0,34.0,15.0,9.0,0.0,10.0,420.0,365.0,47.0
PA,,,42003526301.0,,7.0,32.0,79.2,9.5,6.7,80.0,88.2,6.7,45.3,16.7,9.7,35.6,30.9,POINT (-79.71843877 40.47602748),Pennsylvania,Allegheny,42003.0,4105.0,86.8,2019,OINT (-79.7184,77 40.47602748,,42003526301,42,3,526301,4014.0,29.799999999999997,754.0,90.0,125.0,38.0,14.0,15.0,2.0,13.0,411.0,370.0,45.0
PA,,,42003526302.0,,7.3,27.4,75.4,9.5,5.4,77.9,86.5,5.8,44.7,17.4,8.3,31.9,30.6,POINT (-79.71059943 40.46177779),Pennsylvania,Allegheny,42003.0,5249.0,86.5,2016,OINT (-79.7105,43 40.46177779,,42003526302,42,3,526302,5070.0,53.2,920.0,129.0,174.0,50.0,30.0,23.0,3.0,23.0,554.0,480.0,72.0
PA,,,42003526302.0,,7.3,27.4,75.4,9.5,5.4,77.9,86.5,5.8,44.7,17.4,8.3,31.9,30.6,POINT (-79.71059943 40.46177779),Pennsylvania,Allegheny,42003.0,5249.0,86.5,2017,OINT (-79.7105,43 40.46177779,,42003526302,42,3,526302,5070.0,53.2,920.0,148.0,207.0,50.0,32.0,26.0,4.0,27.0,550.0,479.0,80.0
PA,,,42003526302.0,,7.3,27.4,75.4,9.5,5.4,77.9,86.5,5.8,44.7,17.4,8.3,31.9,30.6,POINT (-79.71059943 40.46177779),Pennsylvania,Allegheny,42003.0,5249.0,86.5,2018,OINT (-79.7105,43 40.46177779,,42003526302,42,3,526302,5070.0,53.2,920.0,140.0,181.0,59.0,22.0,32.0,4.0,21.0,568.0,485.0,81.0
PA,,,42003526302.0,,7.3,27.4,75.4,9.5,5.4,77.9,86.5,5.8,44.7,17.4,8.3,31.9,30.6,POINT (-79.71059943 40.46177779),Pennsylvania,Allegheny,42003.0,5249.0,86.5,2019,OINT (-79.7105,43 40.46177779,,42003526302,42,3,526302,5070.0,53.2,920.0,149.0,222.0,95.0,29.0,32.0,5.0,27.0,574.0,517.0,80.0
PA,,,42003550900.0,,13.9,43.3,81.1,12.8,9.9,81.7,85.1,11.2,32.0,28.4,17.5,37.8,43.6,POINT (-79.85186917 40.34843017),Pennsylvania,Allegheny,42003.0,2015.0,81.6,2016,OINT (-79.8518,17 40.34843017,,42003550900,42,3,550900,1866.0,39.6,476.0,149.0,294.0,33.0,79.0,43.0,4.0,55.0,159.0,103.0,28.0
PA,,,42003550900.0,,13.9,43.3,81.1,12.8,9.9,81.7,85.1,11.2,32.0,28.4,17.5,37.8,43.6,POINT (-79.85186917 40.34843017),Pennsylvania,Allegheny,42003.0,2015.0,81.6,2017,OINT (-79.8518,17 40.34843017,,42003550900,42,3,550900,1866.0,39.6,476.0,131.0,238.0,29.0,59.0,25.0,0.0,31.0,145.0,107.0,26.0
PA,,,42003550900.0,,13.9,43.3,81.1,12.8,9.9,81.7,85.1,11.2,32.0,28.4,17.5,37.8,43.6,POINT (-79.85186917 40.34843017),Pennsylvania,Allegheny,42003.0,2015.0,81.6,2018,OINT (-79.8518,17 40.34843017,,42003550900,42,3,550900,1866.0,39.6,476.0,123.0,202.0,37.0,51.0,22.0,1.0,45.0,146.0,101.0,24.0
PA,,,42003550900.0,,13.9,43.3,81.1,12.8,9.9,81.7,85.1,11.2,32.0,28.4,17.5,37.8,43.6,POINT (-79.85186917 40.34843017),Pennsylvania,Allegheny,42003.0,2015.0,81.6,2019,OINT (-79.8518,17 40.34843017,,42003550900,42,3,550900,1866.0,39.6,476.0,118.0,222.0,48.0,46.0,45.0,4.0,45.0,162.0,128.0,22.0
PA,,,42003551200.0,,13.5,40.5,80.5,12.4,10.1,81.0,84.3,11.3,33.7,27.1,15.8,37.2,40.9,POINT (-79.83566004 40.35091334),Pennsylvania,Allegheny,42003.0,3370.0,80.8,2016,OINT (-79.8356,04 40.35091334,,42003551200,42,3,551200,3381.0,22.4,688.0,378.0,707.0,114.0,181.0,68.0,4.0,138.0,426.0,296.0,72.0
PA,,,42003551200.0,,13.5,40.5,80.5,12.4,10.1,81.0,84.3,11.3,33.7,27.1,15.8,37.2,40.9,POINT (-79.83566004 40.35091334),Pennsylvania,Allegheny,42003.0,3370.0,80.8,2017,OINT (-79.8356,04 40.35091334,,42003551200,42,3,551200,3381.0,22.4,688.0,386.0,713.0,121.0,197.0,61.0,6.0,123.0,453.0,335.0,71.0
PA,,,42003551200.0,,13.5,40.5,80.5,12.4,10.1,81.0,84.3,11.3,33.7,27.1,15.8,37.2,40.9,POINT (-79.83566004 40.35091334),Pennsylvania,Allegheny,42003.0,3370.0,80.8,2018,OINT (-79.8356,04 40.35091334,,42003551200,42,3,551200,3381.0,22.4,688.0,384.0,679.0,120.0,179.0,45.0,6.0,108.0,447.0,328.0,71.0
PA,,,42003551200.0,,13.5,40.5,80.5,12.4,10.1,81.0,84.3,11.3,33.7,27.1,15.8,37.2,40.9,POINT (-79.83566004 40.35091334),Pennsylvania,Allegheny,42003.0,3370.0,80.8,2019,OINT (-79.8356,04 40.35091334,,42003551200,42,3,551200,3381.0,22.4,688.0,378.0,660.0,129.0,154.0,43.0,7.0,130.0,458.0,340.0,71.0
PA,,,42003551300.0,,9.1,36.4,81.1,10.4,8.9,80.5,87.3,9.3,41.0,20.8,12.2,38.0,33.9,POINT (-79.8274832 40.33257935),Pennsylvania,Allegheny,42003.0,2385.0,83.9,2016,OINT (-79.8274,32 40.33257935,,42003551300,42,3,551300,2622.0,23.2,429.0,128.0,215.0,42.0,62.0,25.0,3.0,40.0,200.0,155.0,29.0
PA,,,42003551300.0,,9.1,36.4,81.1,10.4,8.9,80.5,87.3,9.3,41.0,20.8,12.2,38.0,33.9,POINT (-79.8274832 40.33257935),Pennsylvania,Allegheny,42003.0,2385.0,83.9,2017,OINT (-79.8274,32 40.33257935,,42003551300,42,3,551300,2622.0,23.2,429.0,93.0,154.0,25.0,33.0,13.0,3.0,20.0,198.0,148.0,29.0
PA,,,42003551300.0,,9.1,36.4,81.1,10.4,8.9,80.5,87.3,9.3,41.0,20.8,12.2,38.0,33.9,POINT (-79.8274832 40.33257935),Pennsylvania,Allegheny,42003.0,2385.0,83.9,2018,OINT (-79.8274,32 40.33257935,,42003551300,42,3,551300,2622.0,23.2,429.0,114.0,185.0,39.0,45.0,25.0,2.0,23.0,200.0,163.0,33.0
PA,,,42003551300.0,,9.1,36.4,81.1,10.4,8.9,80.5,87.3,9.3,41.0,20.8,12.2,38.0,33.9,POINT (-79.8274832 40.33257935),Pennsylvania,Allegheny,42003.0,2385.0,83.9,2019,OINT (-79.8274,32 40.33257935,,42003551300,42,3,551300,2622.0,23.2,429.0,96.0,156.0,35.0,35.0,6.0,2.0,14.0,203.0,171.0,33.0
PA,,,42003551900.0,,16.9,45.5,81.9,13.9,13.0,80.7,81.4,15.6,26.4,34.6,21.1,41.0,46.5,POINT (-79.8500832 40.35521902),Pennsylvania,Allegheny,42003.0,1464.0,75.2,2016,OINT (-79.8500,32 40.35521902,,42003551900,42,3,551900,1474.0,17.6,197.0,96.0,199.0,27.0,50.0,26.0,2.0,44.0,87.0,63.0,18.0
PA,,,42003551900.0,,16.9,45.5,81.9,13.9,13.0,80.7,81.4,15.6,26.4,34.6,21.1,41.0,46.5,POINT (-79.8500832 40.35521902),Pennsylvania,Allegheny,42003.0,1464.0,75.2,2017,OINT (-79.8500,32 40.35521902,,42003551900,42,3,551900,1474.0,17.6,197.0,78.0,145.0,15.0,43.0,19.0,2.0,32.0,100.0,72.0,18.0
PA,,,42003551900.0,,16.9,45.5,81.9,13.9,13.0,80.7,81.4,15.6,26.4,34.6,21.1,41.0,46.5,POINT (-79.8500832 40.35521902),Pennsylvania,Allegheny,42003.0,1464.0,75.2,2018,OINT (-79.8500,32 40.35521902,,42003551900,42,3,551900,1474.0,17.6,197.0,107.0,190.0,35.0,44.0,23.0,2.0,38.0,91.0,61.0,17.0
PA,,,42003551900.0,,16.9,45.5,81.9,13.9,13.0,80.7,81.4,15.6,26.4,34.6,21.1,41.0,46.5,POINT (-79.8500832 40.35521902),Pennsylvania,Allegheny,42003.0,1464.0,75.2,2019,OINT (-79.8500,32 40.35521902,,42003551900,42,3,551900,1474.0,17.6,197.0,88.0,158.0,29.0,36.0,27.0,2.0,41.0,91.0,60.0,17.0
PA,,,42003552000.0,,13.2,38.0,78.1,12.6,8.5,79.9,83.2,10.1,35.5,27.5,14.0,35.3,41.1,POINT (-79.84092663 40.34157194),Pennsylvania,Allegheny,42003.0,2746.0,82.8,2016,OINT (-79.8409,63 40.34157194,,42003552000,42,3,552000,2428.0,30.2,455.0,370.0,673.0,114.0,164.0,81.0,4.0,126.0,409.0,312.0,80.0
PA,,,42003552000.0,,13.2,38.0,78.1,12.6,8.5,79.9,83.2,10.1,35.5,27.5,14.0,35.3,41.1,POINT (-79.84092663 40.34157194),Pennsylvania,Allegheny,42003.0,2746.0,82.8,2017,OINT (-79.8409,63 40.34157194,,42003552000,42,3,552000,2428.0,30.2,455.0,338.0,630.0,99.0,168.0,54.0,12.0,126.0,426.0,321.0,79.0
PA,,,42003552000.0,,13.2,38.0,78.1,12.6,8.5,79.9,83.2,10.1,35.5,27.5,14.0,35.3,41.1,POINT (-79.84092663 40.34157194),Pennsylvania,Allegheny,42003.0,2746.0,82.8,2018,OINT (-79.8409,63 40.34157194,,42003552000,42,3,552000,2428.0,30.2,455.0,319.0,560.0,113.0,132.0,42.0,3.0,94.0,449.0,325.0,78.0
PA,,,42003552000.0,,13.2,38.0,78.1,12.6,8.5,79.9,83.2,10.1,35.5,27.5,14.0,35.3,41.1,POINT (-79.84092663 40.34157194),Pennsylvania,Allegheny,42003.0,2746.0,82.8,2019,OINT (-79.8409,63 40.34157194,,42003552000,42,3,552000,2428.0,30.2,455.0,324.0,556.0,126.0,120.0,49.0,2.0,108.0,442.0,340.0,75.0
PA,,,42003552100.0,,20.0,59.7,88.5,14.2,21.3,86.8,87.2,20.9,25.4,29.3,29.6,46.8,46.4,POINT (-79.8636739 40.34517984),Pennsylvania,Allegheny,42003.0,1450.0,75.2,2016,OINT (-79.8636,39 40.34517984,,42003552100,42,3,552100,1500.0,7.2,391.0,125.0,244.0,22.0,57.0,32.0,1.0,49.0,102.0,79.0,11.0
PA,,,42003552100.0,,20.0,59.7,88.5,14.2,21.3,86.8,87.2,20.9,25.4,29.3,29.6,46.8,46.4,POINT (-79.8636739 40.34517984),Pennsylvania,Allegheny,42003.0,1450.0,75.2,2017,OINT (-79.8636,39 40.34517984,,42003552100,42,3,552100,1500.0,7.2,391.0,113.0,203.0,23.0,49.0,29.0,2.0,35.0,111.0,86.0,14.0
PA,,,42003552100.0,,20.0,59.7,88.5,14.2,21.3,86.8,87.2,20.9,25.4,29.3,29.6,46.8,46.4,POINT (-79.8636739 40.34517984),Pennsylvania,Allegheny,42003.0,1450.0,75.2,2018,OINT (-79.8636,39 40.34517984,,42003552100,42,3,552100,1500.0,7.2,391.0,110.0,206.0,31.0,52.0,12.0,1.0,34.0,111.0,79.0,12.0
PA,,,42003552100.0,,20.0,59.7,88.5,14.2,21.3,86.8,87.2,20.9,25.4,29.3,29.6,46.8,46.4,POINT (-79.8636739 40.34517984),Pennsylvania,Allegheny,42003.0,1450.0,75.2,2019,OINT (-79.8636,39 40.34517984,,42003552100,42,3,552100,1500.0,7.2,391.0,115.0,204.0,26.0,39.0,10.0,2.0,30.0,113.0,72.0,12.0
PA,,,42003552200.0,,12.8,36.8,78.4,12.1,9.7,77.9,81.1,11.7,35.0,29.5,13.9,37.5,39.6,POINT (-79.87691463 40.34933893),Pennsylvania,Allegheny,42003.0,1100.0,80.4,2016,OINT (-79.8769,63 40.34933893,,42003552200,42,3,552200,870.0,12.4,136.0,87.0,158.0,22.0,58.0,15.0,0.0,29.0,108.0,86.0,17.0
PA,,,42003552200.0,,12.8,36.8,78.4,12.1,9.7,77.9,81.1,11.7,35.0,29.5,13.9,37.5,39.6,POINT (-79.87691463 40.34933893),Pennsylvania,Allegheny,42003.0,1100.0,80.4,2017,OINT (-79.8769,63 40.34933893,,42003552200,42,3,552200,870.0,12.4,136.0,89.0,173.0,28.0,50.0,10.0,0.0,34.0,113.0,89.0,20.0
PA,,,42003552200.0,,12.8,36.8,78.4,12.1,9.7,77.9,81.1,11.7,35.0,29.5,13.9,37.5,39.6,POINT (-79.87691463 40.34933893),Pennsylvania,Allegheny,42003.0,1100.0,80.4,2018,OINT (-79.8769,63 40.34933893,,42003552200,42,3,552200,870.0,12.4,136.0,86.0,153.0,38.0,34.0,10.0,0.0,28.0,116.0,89.0,22.0
PA,,,42003552200.0,,12.8,36.8,78.4,12.1,9.7,77.9,81.1,11.7,35.0,29.5,13.9,37.5,39.6,POINT (-79.87691463 40.34933893),Pennsylvania,Allegheny,42003.0,1100.0,80.4,2019,OINT (-79.8769,63 40.34933893,,42003552200,42,3,552200,870.0,12.4,136.0,80.0,127.0,31.0,20.0,18.0,5.0,22.0,111.0,83.0,20.0
